"","Outbreak_id","t0","Longitude","Latitude","Location_aprox","Location_name","level2_name","level1_name","Species","is_wild"
"1150","ob_127942","2023",-90.341,45.137,TRUE,"Taylor 01",NA,"Wisconsin","Birds",FALSE
"1151","ob_127954","2023",-99.334,43.808,TRUE,"Brule County",NA,"South Dakota","Birds",FALSE
"1152","ob_128402","2023",-91.316,44.372,TRUE,"Trempealeau County",NA,"Wisconsin","Birds",FALSE
"1153","ob_128396","2023",-91.316,44.373,TRUE,"Trempealeau County",NA,"Wisconsin","Birds",FALSE
"1154","ob_128398","2023",-122.693,38.434,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1155","ob_128392","2023",-95.837,46.825,TRUE,"Becker County",NA,"Minnesota","Birds",FALSE
"1156","ob_128393","2023",-93.621,36.39,TRUE,"Carroll County",NA,"Arkansas","Birds",FALSE
"1157","ob_128391","2023",-96.07,46.296,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"1158","ob_128395","2023",-95.381,45.884,TRUE,"Douglas County",NA,"Minnesota","Birds",FALSE
"1159","ob_128355","2023",-99.221,45.757,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"1160","ob_128356","2023",-98.526,46.011,TRUE,"Dickey County",NA,"North Dakota","Birds",FALSE
"1161","ob_128357","2023",-97.417,42.876,TRUE,"Yankton County",NA,"South Dakota","Birds",FALSE
"1162","ob_128394","2023",-98.527,45.999,TRUE,"Dickey County",NA,"North Dakota","Birds",FALSE
"1163","ob_127998","2023",-95.049,45.119,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"1164","ob_127999","2023",-96.074,46.28,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"1165","ob_127960","2023",-91.317,44.367,TRUE,"Trempealeau County",NA,"Wisconsin","Birds",FALSE
"1166","ob_127952","2023",-83.369,40.236,TRUE,"Union county",NA,"Ohio","Birds",FALSE
"1167","ob_127948","2023",-95.05,45.119,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"1168","ob_127959","2023",-75.883,38.887,TRUE,"Caroline County",NA,"Maryland","Birds",FALSE
"1169","ob_127951","2023",-94.461,44.31,TRUE,"Brown County",NA,"Minnesota","Birds",FALSE
"1170","ob_127947","2023",-96.445,45.305,TRUE,"Big Stone County",NA,"Minnesota","Birds",FALSE
"1171","ob_127955","2023",-94.164,45.561,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"1172","ob_127958","2023",-97.546,44.386,TRUE,"Kingsbury County",NA,"South Dakota","Birds",FALSE
"1173","ob_127950","2023",-98.222,44.362,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"1174","ob_127956","2023",-96.076,46.28,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"1175","ob_127957","2023",-97.731,44.879,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"1176","ob_127949","2023",-97.734,44.899,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"1177","ob_127953","2023",-84.239,32.072,TRUE,"Sumter County",NA,"Georgia","Birds",FALSE
"1178","ob_127996","2023",-97.522,45.333,TRUE,"Day County",NA,"South Dakota","Birds",FALSE
"1179","ob_127946","2023",-95.6,45.317,TRUE,"Swift County",NA,"Minnesota","Birds",FALSE
"1180","ob_128354","2023",-96.056,43.012,TRUE,"Sioux County",NA,"Iowa","Birds",FALSE
"1181","ob_128325","2023",-94.442,44.293,TRUE,"Brown County",NA,"Minnesota","Birds",FALSE
"1182","ob_128496","2023",-112.036,46.586,TRUE,"Lewis and Clark County",NA,"Montana","Birds",FALSE
"1183","ob_128495","2023",-103.789,40.252,TRUE,"Morgan County",NA,"Colorado","Birds",FALSE
"1184","ob_128520","2023",-83.886,43.603,TRUE,"Bay County",NA,"Michigan","Birds",FALSE
"1185","ob_128525","2023",-96.729,43.553,TRUE,"Minnehaha County",NA,"South Dakota","Birds",FALSE
"1186","ob_128497","2023",-96.406,42.497,TRUE,"Woodbury County",NA,"Iowa","Birds",FALSE
"1187","ob_128498","2023",-96.406,42.497,TRUE,"Woodbury County",NA,"Iowa","Birds",FALSE
"1188","ob_128499","2023",-116.681,43.666,TRUE,"Canyon County",NA,"Idaho","Birds",FALSE
"1189","ob_128630","2023",-96.415,39.395,TRUE,"Pottawatomie County",NA,"Kansas","Birds",FALSE
"1190","ob_128546","2023",-122.729,38.469,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1191","ob_128632","2023",-120.997,37.369,TRUE,"Stanislaus County",NA,"California","Birds",FALSE
"1192","ob_128612","2023",-93.458,35.456,TRUE,"Johnson County",NA,"Arkansas","Birds",FALSE
"1193","ob_128614","2023",-91.85,45.41,TRUE,"Barron County",NA,"Wisconsin","Birds",FALSE
"1194","ob_128631","2023",-120.998,37.64,TRUE,"Stanislaus County",NA,"California","Birds",FALSE
"1195","ob_128613","2023",-98.94,45.724,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"1196","ob_128544","2023",-121.404,36.853,TRUE,"San Benito County",NA,"California","Birds",FALSE
"1197","ob_128545","2023",-84.632,40.101,TRUE,"Darke County",NA,"Ohio","Birds",FALSE
"1198","ob_128543","2023",-103.22,38.064,TRUE,"Bent County",NA,"Colorado","Birds",FALSE
"1199","ob_128769","2023",-97.547,44.386,TRUE,"Kingsbury County",NA,"South Dakota","Birds",FALSE
"1200","ob_128770","2023",-95.671,39.05,TRUE,"Shawnee County",NA,"Kansas","Birds",FALSE
"1201","ob_128771","2023",-72.211,44.935,TRUE,"Orleans County",NA,"Vermont","Birds",FALSE
"1202","ob_128815","2023",-95.743,41.047,TRUE,"Mills County",NA,"Iowa","Birds",FALSE
"1203","ob_128816","2023",-98.764,38.366,TRUE,"Barton County",NA,"Kansas","Birds",FALSE
"1204","ob_128896","2023",-90.339,38.649,TRUE,"Saint Louis County",NA,"Missouri","Birds",FALSE
"1205","ob_128895","2023",-121.289,37.954,TRUE,"San Joaquin County",NA,"California","Birds",FALSE
"1206","ob_128899","2023",-98.204,38.348,TRUE,"Rice County",NA,"Kansas","Birds",FALSE
"1207","ob_128898","2023",-97.668,38.37,TRUE,"McPherson County",NA,"Kansas","Birds",FALSE
"1208","ob_128900","2023",-73.929,41.703,TRUE,"Dutchess County",NA,"New York","Birds",FALSE
"1209","ob_128878","2023",-92.461,44.021,TRUE,"Olmsted County",NA,"Minnesota","Birds",FALSE
"1210","ob_128827","2023",-91.848,45.41,TRUE,"Barron County",NA,"Wisconsin","Birds",FALSE
"1211","ob_128823","2023",-98.538,43.154,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"1212","ob_128820","2023",-94.861,45.973,TRUE,"Todd County",NA,"Minnesota","Birds",FALSE
"1213","ob_128772","2023",-84.179,45.005,TRUE,"Montmorency County",NA,"Michigan","Birds",FALSE
"1214","ob_128776","2023",-120.956,37.592,TRUE,"Stanislaus County",NA,"California","Birds",FALSE
"1215","ob_128763","2023",-96.076,46.28,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"1216","ob_128768","2023",-84.632,40.1,TRUE,"Darke County",NA,"Ohio","Birds",FALSE
"1217","ob_128762","2023",-95.847,46.812,TRUE,"Becker County",NA,"Minnesota","Birds",FALSE
"1218","ob_128764","2023",-98.514,44.875,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"1219","ob_128765","2023",-97.868,42.995,TRUE,"Bon Homme",NA,"South Dakota","Birds",FALSE
"1220","ob_128773","2023",-122.727,38.467,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1221","ob_128766","2023",-97.202,44.657,TRUE,"Hamlin County",NA,"South Dakota","Birds",FALSE
"1222","ob_128775","2023",-83.609,40.648,TRUE,"Hardin County",NA,"Ohio","Birds",FALSE
"1223","ob_128767","2023",-122.729,38.469,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1224","ob_128774","2023",-93.569,36.365,TRUE,"Carroll County",NA,"Arkansas","Birds",FALSE
"1225","ob_129063","2023",-86.012,34.016,TRUE,"Etowah County",NA,"Alabama","Birds",FALSE
"1226","ob_129065","2023",-123.835,46.189,TRUE,"Clatsop County",NA,"Oregon","Birds",FALSE
"1227","ob_129068","2023",-93.508,44.08,TRUE,"Waseca County",NA,"Minnesota","Birds",FALSE
"1228","ob_129064","2023",-104.694,40.425,TRUE,"Weld County",NA,"Colorado","Birds",FALSE
"1229","ob_129066","2023",-94.093,34.901,TRUE,"Scott County",NA,"Arkansas","Birds",FALSE
"1230","ob_129249","2023",-120.663,40.417,TRUE,"Lassen County",NA,"California","Birds",FALSE
"1231","ob_129250","2023",-98.765,38.366,TRUE,"Barton County",NA,"Kansas","Birds",FALSE
"1232","ob_129193","2023",-98.204,38.347,TRUE,"Rice County",NA,"Kansas","Birds",FALSE
"1233","ob_129052","2023",-120.482,37.308,TRUE,"Merced County",NA,"California","Birds",FALSE
"1234","ob_129053","2023",-120.481,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1235","ob_129243","2023",-86.245,43.235,TRUE,"Muskegon County",NA,"Michigan","Birds",FALSE
"1236","ob_129192","2023",-99.028,45.444,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1237","ob_129241","2023",-98.205,38.347,TRUE,"Rice County",NA,"Kansas","Birds",FALSE
"1238","ob_129156","2023",-116.997,46.73,TRUE,"Latah County",NA,"Idaho","Birds",FALSE
"1239","ob_129157","2023",-122.727,38.466,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1240","ob_129158","2023",-122.728,38.446,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1241","ob_129051","2023",-84.633,40.102,TRUE,"Darke County",NA,"Ohio","Birds",FALSE
"1242","ob_129050","2023",-97.111,44.005,TRUE,"Lake County",NA,"South Dakota","Birds",FALSE
"1243","ob_129244","2023",-97.669,38.37,TRUE,"McPherson County",NA,"Kansas","Birds",FALSE
"1244","ob_129431","2023",-123.262,44.565,TRUE,"Benton County",NA,"Oregon","Birds",FALSE
"1245","ob_129432","2023",-92.643,41.295,TRUE,"Mahaska County",NA,"Iowa","Birds",FALSE
"1246","ob_129434","2023",-96.498,41.433,TRUE,"Dodge County",NA,"Nebraska","Birds",FALSE
"1247","ob_129385","2023",-122.334,47.761,TRUE,"King County",NA,"Washington","Birds",FALSE
"1248","ob_129388","2023",-99.025,45.445,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1249","ob_129387","2023",-120.428,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1250","ob_129386","2023",-98.539,43.154,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"1251","ob_129441","2023",-122.729,38.466,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1252","ob_129440","2023",-120.43,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1253","ob_129436","2023",-120.429,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1254","ob_129604","2023",-97.88,36.397,TRUE,"Garfield County",NA,"Oklahoma","Birds",FALSE
"1255","ob_129606","2023",-101.382,35.346,TRUE,"Carson County",NA,"Texas","Birds",FALSE
"1256","ob_129605","2023",-113.996,46.873,TRUE,"Missoula County",NA,"Montana","Birds",FALSE
"1257","ob_129678","2023",-99.026,45.446,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1258","ob_129675","2023",-122.73,38.466,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1259","ob_129677","2023",-122.731,38.466,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1260","ob_129582","2023",-91.883,39.173,TRUE,"Audrain County",NA,"Missouri","Birds",FALSE
"1261","ob_129579","2023",-94.862,45.973,TRUE,"Todd County",NA,"Minnesota","Birds",FALSE
"1262","ob_129580","2023",-83.61,40.648,TRUE,"Hardin County",NA,"Ohio","Birds",FALSE
"1263","ob_129581","2023",-86.244,43.234,TRUE,"Muskegon County",NA,"Michigan","Birds",FALSE
"1264","ob_129578","2023",-76.795,40.862,TRUE,"Northumberland County",NA,"Pennsylvania","Birds",FALSE
"1265","ob_129676","2023",-122.531,37.999,TRUE,"Marin County",NA,"California","Birds",FALSE
"1266","ob_130016","2023",-99.371,46.036,TRUE,"McIntosh County",NA,"North Dakota","Birds",FALSE
"1267","ob_130020","2023",-121.407,38.542,TRUE,"Sacramento County",NA,"California","Birds",FALSE
"1268","ob_130094","2023",-105.008,39.613,TRUE,"Arapahoe County",NA,"Colorado","Birds",FALSE
"1269","ob_130013","2023",-122.732,38.466,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"1270","ob_130096","2023",-120.432,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1271","ob_130014","2023",-98.206,38.347,TRUE,"Rice County",NA,"Kansas","Birds",FALSE
"1272","ob_130012","2023",-120.432,37.307,TRUE,"Merced County",NA,"California","Birds",FALSE
"1273","ob_130941","2023",-119.803,39.54,TRUE,"Washoe County",NA,"Nevada","Callipepla californica",TRUE
"1274","ob_131946","2022",-115.35,47.591,TRUE,"Sanders County",NA,"Montana","Cats",FALSE
"1275","ob_131970","2023",-112.122,46.237,TRUE,"Jefferson County",NA,"Montana","Cats",FALSE
